grviIn,meanRefR,meanRefG,illumR,illumG,blockIdx,sunRoll,sunPitch,sunYaw,camRoll,camPitch,camYaw,grviOut
0.2616493701934814,0.0005139370914548,0.0008571682265028,550.956812,480.270977,13.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.107714831829071
0.2438244670629501,0.0004493019077926,0.0007255790987983,550.956812,480.270977,14.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.0971911028027534
0.2866033017635345,0.0003637055924627,0.0006228988058865,550.956812,480.270977,15.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1131478697061538
0.2931369841098785,0.0004042780492454,0.0006958390586078,550.956812,480.270977,16.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1266189813613891
0.2983221113681793,0.0002858961815945,0.0004955706535838,550.956812,480.270977,17.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1219280660152435
0.3357786238193512,0.0002421770623186,0.0004433678404893,550.956812,480.270977,18.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.1422377973794937
0.3093120455741882,0.00020098593086,0.0003529371460899,550.956812,480.270977,19.0,180.0,-42.301559,-85.835487,-0.0,-20.019,-0.0,0.133759543299675
0.3054777383804321,0.0006486517959274,0.0011743840295821,550.956812,480.270977,0.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1425754874944687
0.2923538386821747,0.000689637789037,0.0012220240896567,550.956812,480.270977,1.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1246620640158653
0.299490749835968,0.0007608419400639,0.0013635382056236,550.956812,480.270977,2.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.142460435628891
0.2863408625125885,0.0006909248186275,0.0012103025801479,550.956812,480.270977,3.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1231163591146469
0.3084338903427124,0.0006427732878364,0.0011525984155014,550.956812,480.270977,4.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1330830007791519
0.2835588455200195,0.0007760162698104,0.0013532730517908,550.956812,480.270977,5.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1303142607212066
0.2788456976413727,0.0006891159573569,0.0011856846977025,550.956812,480.270977,6.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1190348267555236
0.2548691928386688,0.0006317283259704,0.0010534141911193,550.956812,480.270977,7.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.1120955869555473
0.2725047171115875,0.0005528053152374,0.000936247233767,550.956812,480.270977,8.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.0974438488483429
0.2479670494794845,0.0006716849165968,0.0011184639297425,550.956812,480.270977,9.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.109422892332077
0.2526416778564453,0.0006616984028369,0.0011029058368876,550.956812,480.270977,10.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.0979439318180084
0.1353632062673568,0.0005424698465503,0.000738849164918,550.956812,480.270977,11.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.0420036800205707
0.2224437743425369,0.0004232284554746,0.0006568959215655,550.956812,480.270977,12.0,180.0,-42.301559,-85.835487,-0.0,-19.946,-0.0,0.0782037749886512
